over_number,wickets_fallen,batsman_avg,bowler_econ,strike_rate,match_phase,runs_in_over
17,4,33.4,9.88,146.4,2,12.0
13,4,22.0,9.61,149.3,1,11.0
13,3,35.0,6.8,94.3,1,5.0
19,6,27.6,10.05,127.5,2,11.0
9,3,36.2,9.54,160.6,1,12.0
7,2,35.9,6.04,108.4,1,5.0
20,3,27.3,6.76,132.0,2,14.0
12,5,15.6,6.01,140.2,1,3.0
13,5,30.0,7.9,101.4,1,5.0
6,3,20.4,8.02,118.7,0,7.0
5,1,32.6,8.02,96.2,0,11.0
4,3,29.9,5.57,126.7,0,6.0
5,0,27.3,6.29,114.2,0,8.0
4,3,21.6,8.31,134.2,0,9.0
15,6,41.5,8.75,142.7,1,8.0
2,0,28.4,5.58,157.8,0,3.0
13,4,50.8,6.46,176.6,1,9.0
19,5,32.3,9.23,134.2,2,15.0
16,3,34.8,6.53,123.7,2,11.0
9,3,32.3,7.98,122.5,1,11.0
2,0,34.7,6.42,110.7,0,10.0
17,1,40.7,9.0,139.0,2,21.0
1,1,40.8,8.0,120.1,0,6.0
14,2,17.9,7.63,140.4,1,10.0
14,4,38.8,8.0,111.3,1,9.0
4,2,36.0,8.73,120.7,0,10.0
15,2,32.4,7.44,138.6,1,5.0
4,0,45.7,8.0,127.5,0,13.0
5,1,46.0,7.72,91.6,0,11.0
17,8,39.2,6.45,129.7,2,10.0
20,3,27.7,7.88,114.0,2,13.0
6,3,22.5,8.0,153.6,0,11.0
19,5,38.0,7.5,149.4,2,14.0
19,5,42.9,9.2,129.9,2,19.0
16,3,15.8,6.72,146.0,2,4.0
3,2,40.7,5.95,137.8,0,9.0
6,2,30.0,7.37,100.3,0,5.0
14,5,17.5,8.15,129.9,1,5.0
20,5,35.8,7.87,104.4,2,5.0
17,8,39.3,7.82,152.9,2,5.0
9,1,29.2,6.65,117.1,1,14.0
5,3,23.5,6.82,99.6,0,4.0
20,9,45.7,7.41,172.4,2,16.0
6,2,26.7,7.32,99.1,0,4.0
7,1,41.3,9.32,113.9,1,12.0
20,9,19.9,8.32,117.8,2,8.0
12,1,35.3,7.36,120.9,1,9.0
6,1,35.1,9.31,144.0,0,7.0
1,1,39.0,8.54,131.2,0,11.0
9,2,43.9,6.37,150.1,1,7.0
20,8,25.5,4.11,137.4,2,6.0
9,1,36.2,6.41,96.5,1,3.0
14,5,21.1,8.71,129.9,1,7.0
6,0,21.0,9.07,134.7,0,16.0
16,6,27.4,6.01,117.5,2,8.0
16,4,35.3,8.0,171.5,2,11.0
13,2,32.4,8.74,142.2,1,10.0
16,7,46.9,9.67,148.8,2,21.0
12,3,29.2,9.14,149.5,1,11.0
8,2,34.4,9.62,121.6,1,9.0
15,6,39.5,8.59,142.7,1,14.0
17,3,38.1,8.55,129.9,2,16.0
17,4,30.6,7.6,118.9,2,16.0
5,1,32.6,8.98,105.6,0,12.0
14,5,31.1,6.4,130.5,1,5.0
1,1,30.3,7.83,141.7,0,10.0
12,5,29.3,8.65,129.9,1,14.0
12,2,31.0,9.69,126.4,1,12.0
8,4,28.8,7.43,130.5,1,8.0
20,4,22.9,9.16,124.3,2,16.0
18,3,38.9,7.76,161.0,2,16.0
1,0,36.1,9.18,135.4,0,11.0
5,2,47.0,7.04,120.3,0,9.0
5,1,35.0,8.0,93.8,0,11.0
18,7,28.7,7.89,126.1,2,10.0
11,3,27.0,6.58,118.5,1,7.0
15,1,32.4,8.0,117.7,1,9.0
17,8,36.4,9.59,148.9,2,11.0
16,2,30.0,6.78,131.6,2,13.0
2,1,20.2,6.22,129.9,0,8.0
3,1,26.1,8.48,142.4,0,10.0
8,9,32.1,5.99,98.4,1,7.0
7,0,37.9,9.88,143.9,1,16.0
15,4,32.4,9.85,120.5,1,10.0
4,1,34.1,9.25,131.7,0,10.0
8,2,33.8,7.99,129.5,1,10.0
5,1,28.4,10.0,127.0,0,13.0
4,1,27.3,8.0,134.2,0,11.0
4,1,26.1,7.36,131.6,0,11.0
4,2,33.1,9.73,167.4,0,7.0
12,9,41.0,6.91,134.5,1,5.0
9,4,41.6,7.76,134.9,1,7.0
9,2,23.0,5.85,115.8,1,3.0
10,0,30.5,8.18,137.6,1,11.0
15,5,14.5,7.65,109.5,1,7.0
18,2,32.9,7.46,153.0,2,12.0
11,5,36.8,7.8,100.3,1,4.0
13,1,44.6,7.3,113.1,1,11.0
15,4,17.7,8.05,97.4,1,7.0
14,2,23.3,9.54,138.4,1,14.0
3,0,33.2,6.73,121.5,0,7.0
20,6,19.1,9.04,143.7,2,11.0
4,1,33.4,8.26,110.5,0,7.0
9,5,37.0,8.45,140.6,1,5.0
14,3,21.7,7.96,141.6,1,10.0
9,4,33.1,7.14,134.2,1,5.0
5,1,22.3,8.53,130.6,0,6.0
19,7,43.0,8.62,132.7,2,12.0
2,1,33.7,7.04,111.8,0,4.0
5,0,32.4,8.0,129.9,0,9.0
20,7,22.1,8.1,140.9,2,8.0
15,4,35.1,8.91,122.6,1,9.0
2,0,42.9,9.21,139.1,0,12.0
16,2,25.8,9.44,161.0,2,14.0
20,5,28.5,8.45,120.9,2,12.0
2,3,26.0,7.68,118.0,0,5.0
9,2,44.4,8.0,123.5,1,8.0
10,1,16.7,6.51,130.8,1,7.0
3,2,42.3,7.18,142.3,0,14.0
5,2,29.0,7.94,129.4,0,13.0
4,1,31.4,7.68,171.6,0,9.0
4,4,29.3,8.11,138.4,0,7.0
9,4,33.9,6.35,145.6,1,9.0
10,0,26.2,8.0,129.3,1,5.0
5,0,40.5,8.93,150.2,0,12.0
6,3,40.8,7.0,125.9,0,18.0
4,0,32.4,8.0,117.1,0,7.0
16,5,37.3,8.11,148.1,2,19.0
5,1,29.1,6.88,128.9,0,8.0
19,6,32.4,9.33,134.9,2,12.0
11,3,44.2,6.49,149.6,1,7.0
17,3,26.6,8.0,132.8,2,13.0
13,6,39.4,7.1,127.0,1,4.0
6,3,35.7,8.19,119.3,0,7.0
13,5,30.4,7.4,151.2,1,7.0
6,1,34.9,7.97,123.2,0,12.0
3,2,34.0,9.47,129.0,0,10.0
6,2,22.7,7.18,135.7,0,7.0
6,4,27.1,7.17,135.7,0,5.0
3,0,23.6,7.62,150.3,0,14.0
1,0,29.8,9.77,128.6,0,9.0
19,4,42.8,7.89,129.9,2,15.0
11,2,36.6,9.48,125.0,1,13.0
9,1,20.5,7.79,137.4,1,10.0
19,4,29.8,9.43,126.3,2,14.0
5,2,33.9,8.0,171.9,0,8.0
9,3,38.0,8.0,123.0,1,12.0
17,7,26.8,6.28,124.8,2,2.0
13,3,22.1,6.1,132.3,1,5.0
8,4,31.5,9.28,124.7,1,7.0
6,2,36.6,9.27,136.3,0,21.0
1,0,33.9,10.91,154.6,0,11.0
2,0,24.9,6.22,132.9,0,7.0
4,1,46.0,8.58,133.7,0,10.0
16,4,31.2,6.77,125.4,2,10.0
13,3,33.5,7.11,119.9,1,5.0
9,5,26.7,7.4,131.9,1,5.0
16,9,40.9,8.46,130.2,2,8.0
4,1,36.6,7.2,153.5,0,8.0
5,2,34.5,8.04,110.8,0,6.0
8,1,22.8,9.0,159.1,1,7.0
19,4,40.8,9.35,127.1,2,14.0
13,6,38.1,8.83,133.0,1,13.0
18,6,40.1,8.54,108.7,2,20.0
5,1,32.3,7.83,141.2,0,5.0
17,4,31.4,7.32,110.8,2,10.0
2,0,30.5,8.65,137.5,0,11.0
5,2,32.4,6.74,135.5,0,11.0
11,5,27.7,8.14,123.5,1,2.0
2,0,22.5,6.71,88.7,0,7.0
18,4,29.0,7.95,173.2,2,14.0
18,8,27.7,6.74,108.9,2,7.0
11,2,42.1,7.52,135.5,1,8.0
7,2,21.2,7.19,115.4,1,12.0
2,1,27.5,7.04,151.0,0,9.0
13,3,33.5,7.9,122.4,1,12.0
11,6,42.1,5.09,115.0,1,1.0
16,6,37.7,5.84,141.9,2,8.0
13,5,45.0,8.96,104.6,1,9.0
3,1,34.8,8.18,121.7,0,5.0
3,0,30.4,7.13,129.9,0,9.0
16,8,38.8,8.0,160.1,2,12.0
4,3,21.1,7.23,110.8,0,7.0
19,4,18.3,7.3,117.8,2,12.0
3,0,39.8,7.06,137.0,0,7.0
15,6,33.7,10.29,90.1,1,13.0
20,7,39.7,8.28,157.2,2,14.0
9,2,25.2,8.23,110.0,1,3.0
2,0,42.3,8.56,121.3,0,11.0
18,5,37.4,5.78,135.2,2,12.0
4,4,31.8,7.29,131.0,0,8.0
11,2,33.7,8.55,129.9,1,9.0
20,6,34.8,8.0,164.4,2,15.0
15,7,25.1,10.65,78.5,1,8.0
1,1,28.9,7.36,107.6,0,8.0
17,9,34.6,9.13,117.3,2,10.0
4,0,28.6,8.97,111.0,0,7.0
15,3,20.2,8.17,154.4,1,6.0
13,6,34.4,8.39,96.8,1,9.0
6,3,38.7,7.65,161.1,0,5.0
9,2,40.5,5.63,124.4,1,4.0
3,0,36.3,8.42,102.8,0,16.0
20,5,38.5,8.51,88.0,2,18.0
5,2,39.9,8.7,125.7,0,10.0
7,2,32.6,8.08,116.0,1,5.0
11,1,15.0,9.16,134.7,1,4.0
14,2,41.3,6.96,129.9,1,8.0
11,1,24.9,9.76,149.1,1,13.0
11,4,23.0,6.81,127.2,1,6.0
12,3,23.2,7.87,121.5,1,5.0
18,7,51.9,8.82,149.5,2,16.0
8,2,35.5,7.38,134.6,1,13.0
17,6,23.7,8.9,129.9,2,10.0
16,2,26.5,7.59,153.0,2,18.0
20,6,32.0,8.14,124.1,2,15.0
19,6,36.3,7.78,130.8,2,11.0
16,3,34.2,7.31,146.9,2,16.0
5,1,24.6,10.7,81.0,0,12.0
16,3,34.5,8.0,128.0,2,9.0
15,5,27.1,5.26,125.5,1,3.0
6,3,40.4,7.04,137.5,0,7.0
14,3,32.5,8.16,114.0,1,10.0
6,3,25.9,7.55,129.9,0,9.0
11,1,37.5,9.22,115.2,1,12.0
16,4,35.1,9.18,120.8,2,14.0
4,2,28.2,7.62,116.7,0,14.0
7,0,37.8,5.98,154.6,1,6.0
16,9,37.0,6.46,88.3,2,6.0
10,0,41.6,7.96,165.7,1,10.0
20,4,37.7,6.12,159.5,2,13.0
1,0,30.3,7.56,118.7,0,4.0
15,1,18.5,9.71,150.5,1,8.0
17,5,33.5,8.41,132.6,2,10.0
19,8,34.7,8.05,163.1,2,9.0
4,2,32.4,6.75,149.0,0,7.0
20,6,10.0,8.22,173.9,2,6.0
8,2,37.4,7.69,98.8,1,11.0
8,3,24.7,8.29,133.8,1,6.0
8,1,37.5,8.87,95.5,1,7.0
13,5,45.6,9.08,119.6,1,10.0
14,7,30.0,8.15,175.0,1,11.0
10,4,32.4,8.61,129.9,1,10.0
2,1,32.3,7.39,149.7,0,11.0
20,7,36.2,9.36,140.3,2,15.0
5,0,32.8,6.94,139.0,0,9.0
2,0,27.9,7.75,119.6,0,9.0
12,3,24.8,9.48,115.8,1,11.0
9,1,44.7,7.42,119.0,1,9.0
13,4,35.5,6.39,75.4,1,8.0
18,5,38.6,7.51,128.4,2,15.0
2,0,35.2,9.67,134.8,0,12.0
6,1,39.8,5.28,117.6,0,7.0
11,3,24.8,8.12,127.4,1,7.0
16,5,32.7,7.24,140.5,2,12.0
13,5,36.0,7.8,147.7,1,9.0
8,7,42.3,7.58,106.0,1,4.0
13,4,53.4,9.15,114.1,1,5.0
20,8,35.3,8.06,145.1,2,20.0
10,4,32.4,9.21,141.8,1,9.0
18,5,22.4,9.54,156.9,2,10.0
16,6,24.8,8.0,156.1,2,7.0
7,4,32.4,7.57,129.9,1,7.0
5,0,10.0,8.45,124.1,0,7.0
16,2,26.6,8.68,161.6,2,13.0
5,0,37.7,6.62,111.6,0,5.0
7,2,32.6,8.28,177.9,1,16.0
5,0,29.9,7.7,139.1,0,14.0
13,5,19.0,7.5,140.8,1,4.0
6,3,40.4,7.17,149.8,0,10.0
14,4,36.1,7.25,102.9,1,4.0
19,4,31.9,9.51,108.5,2,17.0
17,9,14.4,7.56,132.3,2,7.0
19,4,28.1,9.37,136.9,2,15.0
1,0,35.5,8.16,171.7,0,10.0
10,1,31.8,6.64,111.0,1,6.0
5,2,33.5,8.23,129.9,0,9.0
19,7,37.5,6.57,124.7,2,11.0
15,6,33.2,8.73,124.4,1,9.0
7,1,37.2,7.75,126.7,1,12.0
12,4,25.3,9.03,123.9,1,10.0
13,5,22.2,9.72,139.7,1,9.0
10,4,35.8,5.92,122.1,1,8.0
10,4,37.5,7.45,101.8,1,5.0
2,2,36.2,6.55,124.6,0,4.0
10,3,33.1,10.59,139.1,1,11.0
7,1,29.4,7.47,102.0,1,8.0
17,3,33.7,6.42,141.6,2,9.0
18,6,35.0,10.69,153.6,2,14.0
16,4,32.4,7.13,159.6,2,10.0
1,0,52.9,6.05,136.8,0,15.0
17,6,24.6,6.61,93.9,2,7.0
8,3,32.4,8.17,143.0,1,11.0
9,4,21.9,8.0,149.3,1,6.0
19,6,35.1,7.0,116.1,2,11.0
18,0,22.4,7.42,128.5,2,14.0
2,0,34.4,8.06,139.7,0,10.0
8,3,39.9,9.59,165.7,1,8.0
15,5,32.3,8.4,124.9,1,5.0
11,2,39.8,7.32,147.8,1,9.0
6,3,28.6,7.73,136.3,0,6.0
11,3,15.6,8.92,134.0,1,9.0
18,8,37.0,10.02,156.6,2,13.0
5,5,32.2,6.67,113.4,0,9.0
15,3,28.2,9.34,134.6,1,8.0
15,8,28.7,7.62,130.5,1,4.0
18,6,35.3,6.05,129.9,2,14.0
6,0,25.5,8.0,154.7,0,6.0
5,4,35.0,8.0,129.9,0,10.0
11,1,41.5,9.74,130.7,1,6.0
11,2,48.5,7.32,124.8,1,13.0
9,4,43.2,7.75,130.0,1,5.0
16,3,33.3,5.86,144.1,2,12.0
16,5,34.1,8.91,131.1,2,12.0
5,0,28.8,7.97,116.6,0,16.0
16,6,28.3,6.14,119.7,2,10.0
5,0,39.0,8.25,129.8,0,14.0
9,4,29.5,6.33,111.3,1,5.0
1,1,34.9,8.67,136.7,0,16.0
7,3,24.3,6.7,129.9,1,9.0
20,3,43.0,8.4,110.9,2,10.0
9,5,29.4,7.22,193.9,1,9.0
15,6,40.7,5.16,168.8,1,6.0
3,1,26.4,9.2,132.9,0,7.0
13,2,25.9,9.26,147.0,1,14.0
8,2,42.6,7.37,150.4,1,14.0
15,2,27.0,8.33,128.5,1,5.0
19,5,19.5,8.53,135.7,2,10.0
11,5,23.7,8.56,124.8,1,4.0
3,2,38.9,10.07,129.9,0,11.0
10,2,38.1,8.5,155.4,1,7.0
3,0,25.9,7.57,161.2,0,5.0
9,2,26.9,8.51,135.3,1,9.0
2,0,37.4,7.48,173.4,0,11.0
13,3,42.5,6.72,128.5,1,12.0
7,3,31.4,9.46,170.9,1,12.0
5,1,36.4,8.64,120.7,0,9.0
1,2,39.0,5.77,104.1,0,7.0
18,5,49.2,7.18,170.6,2,13.0
17,8,22.8,8.91,143.2,2,7.0
17,6,26.7,6.12,140.4,2,7.0
2,0,27.9,7.1,122.8,0,9.0
7,3,38.6,11.19,113.1,1,16.0
20,7,30.0,7.6,115.0,2,8.0
12,5,34.5,9.3,132.8,1,10.0
3,1,32.4,9.8,127.0,0,7.0
3,0,32.0,6.91,91.2,0,7.0
6,1,32.9,8.32,163.9,0,11.0
20,6,40.2,10.47,121.6,2,16.0
4,0,24.2,8.55,154.8,0,12.0
19,3,30.8,10.84,115.9,2,12.0
14,5,32.4,7.24,133.1,1,5.0
19,9,33.8,10.16,149.4,2,18.0
17,6,30.4,8.02,146.7,2,15.0
7,2,40.6,7.61,124.6,1,5.0
17,5,32.4,8.77,140.2,2,9.0
4,3,28.4,7.87,143.5,0,6.0
6,3,30.0,7.9,127.0,0,5.0
5,2,45.8,8.58,107.7,0,12.0
3,1,19.4,8.0,117.5,0,5.0
2,0,27.0,7.04,122.4,0,4.0
4,2,32.3,8.87,130.5,0,12.0
3,0,26.9,9.19,161.8,0,10.0
8,2,32.4,8.43,148.1,1,13.0
2,0,31.5,8.33,113.7,0,10.0
2,0,34.0,8.48,166.7,0,5.0
20,5,32.9,9.15,128.4,2,17.0
2,2,31.2,6.29,143.4,0,6.0
2,2,21.7,7.39,111.2,0,10.0
1,1,33.4,7.91,121.0,0,7.0
3,1,17.9,8.23,150.8,0,8.0
11,3,26.6,5.47,112.4,1,5.0
17,5,35.9,6.49,131.1,2,3.0
15,5,41.5,8.0,139.4,1,6.0
12,4,50.8,9.22,109.5,1,17.0
2,1,28.6,7.5,94.4,0,7.0
16,1,25.1,7.2,148.1,2,15.0
1,0,32.4,8.63,187.3,0,14.0
13,4,47.0,7.61,129.9,1,12.0
9,1,44.3,9.06,143.0,1,18.0
18,9,23.7,7.73,112.3,2,9.0
7,3,30.9,8.0,159.4,1,6.0
13,4,38.8,8.0,122.5,1,16.0
9,3,39.4,9.48,153.3,1,11.0
11,3,36.7,6.85,142.1,1,5.0
19,4,28.4,8.47,142.6,2,11.0
15,3,36.7,7.61,141.9,1,12.0
9,3,39.4,8.74,141.2,1,8.0
9,3,24.5,6.95,135.7,1,5.0
15,2,42.6,9.05,149.4,1,11.0
7,3,39.9,9.43,115.5,1,13.0
4,0,26.1,6.86,125.2,0,11.0
10,3,39.4,8.08,159.4,1,8.0
2,2,38.5,9.46,133.5,0,9.0
4,4,38.8,6.8,123.5,0,10.0
9,4,44.6,7.2,150.7,1,9.0
16,3,31.9,8.79,146.7,2,19.0
16,6,34.7,7.81,104.0,2,12.0
6,0,10.9,6.11,144.6,0,4.0
9,1,40.9,7.62,132.7,1,11.0
4,1,40.2,10.1,144.2,0,11.0
16,5,42.8,10.48,129.9,2,17.0
5,0,24.5,7.24,129.9,0,8.0
16,4,39.7,6.9,93.4,2,16.0
17,4,40.1,7.45,112.1,2,9.0
14,3,26.8,10.16,144.8,1,13.0
7,4,40.4,9.01,182.4,1,15.0
20,4,35.7,9.76,137.3,2,13.0
14,3,18.4,9.2,116.1,1,4.0
13,5,36.7,6.42,132.7,1,10.0
18,9,25.9,6.86,112.1,2,15.0
18,6,18.6,7.16,155.0,2,12.0
2,1,34.9,7.37,131.0,0,10.0
18,2,31.5,8.0,151.1,2,13.0
16,6,43.2,7.33,126.9,2,14.0
5,1,33.5,8.77,152.8,0,9.0
7,1,38.2,8.16,97.5,1,11.0
16,4,36.1,9.46,130.5,2,8.0
5,1,40.2,8.3,140.8,0,14.0
10,1,24.9,7.19,124.6,1,10.0
14,3,32.4,8.23,137.2,1,8.0
14,2,30.9,6.19,136.9,1,4.0
19,5,37.2,8.0,151.0,2,8.0
3,0,34.0,8.77,142.4,0,13.0
6,1,27.1,9.22,137.9,0,14.0
20,5,29.3,8.09,147.6,2,10.0
12,2,45.2,7.53,102.9,1,15.0
5,3,18.4,6.39,115.0,0,4.0
6,1,37.7,9.4,102.3,0,8.0
7,2,41.9,8.59,141.0,1,15.0
12,0,36.6,8.0,138.3,1,12.0
6,1,47.8,7.99,157.7,0,15.0
13,5,39.5,7.44,137.0,1,11.0
9,3,35.1,6.66,117.4,1,9.0
13,3,28.3,8.3,132.7,1,7.0
4,1,35.2,7.35,92.5,0,12.0
13,7,37.5,7.49,121.8,1,11.0
19,4,32.0,10.06,83.1,2,12.0
3,2,26.1,7.94,136.6,0,8.0
7,2,22.4,5.06,124.4,1,2.0
14,5,33.5,7.36,127.4,1,9.0
13,4,32.4,6.8,111.4,1,3.0
14,4,28.2,7.83,116.6,1,3.0
12,4,12.5,6.29,129.9,1,4.0
14,5,38.7,8.52,101.3,1,13.0
13,1,41.2,7.64,140.1,1,10.0
2,0,32.6,7.43,113.8,0,5.0
16,9,32.4,8.18,96.4,2,15.0
9,3,42.8,7.91,154.5,1,11.0
2,0,35.8,7.84,156.6,0,9.0
9,3,31.1,7.73,119.2,1,1.0
9,4,29.2,7.98,119.0,1,4.0
2,0,36.5,8.0,125.0,0,14.0
20,5,32.4,8.26,113.8,2,11.0
5,1,32.4,9.35,117.3,0,6.0
7,2,37.0,7.34,139.0,1,6.0
9,0,30.2,8.29,171.5,1,5.0
17,2,40.8,10.94,122.9,2,15.0
15,6,30.2,7.95,150.5,1,5.0
16,4,32.2,8.0,137.1,2,14.0
5,0,24.2,6.48,96.6,0,7.0
17,5,29.8,7.14,129.5,2,11.0
17,6,49.3,7.87,127.0,2,18.0
10,3,24.8,8.64,159.3,1,11.0
11,3,35.5,8.78,160.1,1,14.0
1,0,28.4,8.39,137.5,0,9.0
16,4,14.3,8.96,154.3,2,8.0
20,4,36.5,6.8,127.1,2,13.0
10,1,27.6,8.59,152.4,1,10.0
11,3,34.6,8.02,132.0,1,13.0
10,0,39.9,8.15,152.0,1,8.0
2,0,33.9,7.57,154.0,0,12.0
13,5,32.4,6.86,144.3,1,14.0
15,3,25.1,6.54,115.2,1,8.0
19,9,37.7,8.38,121.6,2,10.0
19,8,30.5,8.6,145.0,2,9.0
10,4,16.0,7.84,147.9,1,3.0
20,6,38.6,7.98,133.2,2,12.0
11,1,41.1,7.14,123.8,1,9.0
13,2,43.8,8.6,133.8,1,8.0
13,3,49.4,8.07,124.4,1,14.0
20,8,38.2,8.0,124.5,2,9.0
15,9,32.4,8.0,169.2,1,8.0
3,0,40.7,8.77,120.5,0,17.0
2,0,24.9,6.16,140.2,0,5.0
9,2,18.6,8.06,133.1,1,4.0
11,0,28.2,6.85,105.5,1,7.0
14,9,42.2,8.17,104.8,1,7.0
10,0,26.7,4.22,128.4,1,8.0
11,4,35.7,8.24,90.9,1,7.0
19,9,36.6,8.85,166.6,2,7.0
7,1,34.0,7.87,129.9,1,8.0
10,3,21.8,6.6,121.1,1,7.0
12,5,34.7,10.35,154.5,1,9.0
10,4,28.6,9.39,127.2,1,7.0
20,7,45.6,7.36,143.0,2,14.0
20,9,41.1,7.69,118.5,2,15.0
11,4,28.9,5.62,130.9,1,6.0
10,4,46.1,8.57,149.4,1,13.0
12,3,34.7,6.36,129.9,1,1.0
4,2,18.6,8.8,140.6,0,8.0
9,3,31.4,9.23,81.7,1,9.0
5,1,45.1,7.92,155.3,0,12.0
3,0,25.4,6.72,118.9,0,9.0
2,0,31.5,9.5,128.3,0,7.0
12,4,21.1,8.0,128.0,1,4.0
1,0,22.4,8.11,110.5,0,4.0
13,3,25.3,6.88,109.0,1,5.0
9,1,22.2,8.23,140.4,1,5.0
8,1,27.1,7.76,141.4,1,7.0
16,4,45.9,6.41,112.3,2,10.0
11,5,31.7,9.61,140.8,1,10.0
15,7,38.3,10.11,141.2,1,14.0
15,6,40.7,9.22,122.4,1,15.0
1,0,23.1,9.04,104.1,0,14.0
5,0,25.3,10.12,129.2,0,9.0
12,5,38.1,6.74,137.3,1,10.0
20,5,26.9,6.73,128.8,2,11.0
4,2,37.6,7.5,118.2,0,7.0
3,1,45.4,8.36,139.3,0,16.0
19,6,20.4,7.65,155.3,2,7.0
20,4,29.1,6.78,114.6,2,12.0
4,1,30.4,8.01,124.0,0,8.0
9,2,27.8,7.89,184.9,1,7.0
13,5,27.1,9.01,135.8,1,6.0
4,0,28.1,8.05,104.7,0,6.0
7,3,31.9,5.71,129.9,1,6.0
8,4,33.3,8.46,114.9,1,8.0
13,3,39.6,9.9,137.6,1,18.0
7,0,31.8,8.03,136.2,1,5.0
9,3,40.9,9.18,117.3,1,8.0
6,2,27.3,7.39,129.9,0,7.0
16,6,22.4,8.68,131.7,2,9.0
4,2,29.6,8.0,120.9,0,7.0
5,0,32.4,7.7,105.6,0,10.0
5,2,38.9,7.71,112.1,0,7.0
19,7,43.7,8.57,105.1,2,15.0
19,9,34.3,7.01,126.2,2,11.0
11,5,38.0,6.24,112.3,1,4.0
4,2,43.0,8.56,145.7,0,12.0
16,5,25.8,8.52,129.9,2,7.0
10,3,30.3,8.13,146.8,1,7.0
17,5,54.2,9.12,139.8,2,16.0
8,3,38.9,7.76,142.9,1,9.0
20,8,36.1,8.34,147.9,2,14.0
17,9,39.1,7.58,169.9,2,7.0
5,0,21.3,7.69,129.9,0,8.0
15,9,26.8,8.41,146.9,1,7.0
6,5,23.9,10.72,138.0,0,5.0
7,0,35.3,8.89,151.3,1,17.0
6,2,29.0,8.66,132.2,0,16.0
14,0,32.8,8.93,153.5,1,16.0
6,1,29.5,5.18,104.2,0,5.0
13,2,19.0,8.38,109.9,1,9.0
12,4,39.1,9.09,118.6,1,11.0
16,7,17.9,8.1,128.5,2,12.0
20,4,26.2,7.95,130.9,2,13.0
1,0,21.5,6.87,115.2,0,5.0
20,9,25.0,7.48,110.2,2,14.0
3,1,33.6,7.0,116.9,0,7.0
11,4,41.9,9.2,95.8,1,11.0
7,0,19.5,9.8,124.2,1,16.0
13,4,27.5,10.32,128.8,1,9.0
15,5,18.0,8.0,138.8,1,1.0
18,6,27.2,8.0,133.3,2,5.0
9,1,32.6,7.1,129.9,1,1.0
19,5,38.1,6.78,146.2,2,14.0
7,4,15.1,6.8,144.7,1,4.0
5,2,36.4,8.0,137.3,0,12.0
8,4,24.2,9.05,140.7,1,6.0
11,5,22.3,7.14,125.6,1,1.0
14,5,32.5,9.26,132.0,1,11.0
17,7,37.0,9.64,168.4,2,14.0
5,0,31.2,8.34,128.6,0,6.0
7,2,23.3,9.47,103.4,1,4.0
19,5,31.2,6.37,143.9,2,8.0
9,2,26.2,7.33,147.5,1,11.0
5,5,36.8,8.23,133.1,0,14.0
20,3,40.6,8.27,129.9,2,14.0
9,3,40.1,9.72,155.7,1,10.0
20,5,31.8,6.8,134.6,2,13.0
19,3,41.0,7.36,123.8,2,10.0
19,4,23.8,7.9,153.8,2,17.0
12,6,46.3,7.38,89.5,1,8.0
16,8,23.8,8.0,132.2,2,5.0
20,9,15.8,7.43,119.2,2,8.0
6,0,42.9,7.71,159.8,0,11.0
1,1,26.3,9.74,134.9,0,8.0
7,6,32.9,6.78,112.7,1,3.0
13,1,23.8,8.98,152.8,1,9.0
11,5,32.4,9.53,80.8,1,18.0
2,1,46.6,7.38,140.2,0,12.0
12,3,44.4,8.31,104.7,1,9.0
4,2,32.7,8.69,120.8,0,12.0
11,2,39.8,8.49,125.2,1,7.0
12,1,31.6,8.1,148.2,1,8.0
13,2,41.0,7.19,174.1,1,17.0
9,3,28.7,8.79,94.4,1,8.0
9,0,44.7,7.55,138.9,1,13.0
14,4,28.3,8.03,174.0,1,7.0
15,3,29.2,8.21,118.5,1,11.0
17,6,28.3,9.03,117.3,2,13.0
7,1,33.5,10.31,134.7,1,13.0
9,3,28.9,7.11,146.6,1,4.0
7,1,35.9,8.06,143.2,1,10.0
11,2,28.2,6.22,122.8,1,3.0
3,2,38.3,9.78,113.9,0,9.0
9,4,44.1,8.05,156.3,1,12.0
4,1,32.6,7.64,129.9,0,9.0
11,3,49.7,8.06,91.7,1,10.0
18,6,41.0,8.12,100.9,2,11.0
20,7,49.1,7.12,118.5,2,14.0
9,5,32.4,9.43,159.9,1,11.0
2,0,18.7,8.77,106.2,0,6.0
5,0,26.4,8.94,160.4,0,13.0
3,1,27.2,7.18,156.1,0,8.0
16,4,24.4,7.12,134.5,2,8.0
20,4,14.4,7.86,79.0,2,11.0
12,5,40.2,8.96,106.3,1,10.0
4,1,17.1,8.6,117.3,0,8.0
1,1,39.4,7.07,164.6,0,10.0
20,8,49.5,8.8,118.6,2,10.0
7,1,25.8,6.83,114.5,1,7.0
3,0,35.1,7.21,133.8,0,16.0
4,2,28.8,8.19,101.8,0,9.0
6,2,38.6,6.59,129.5,0,4.0
14,3,22.4,6.84,114.0,1,7.0
18,3,30.9,9.86,183.8,2,16.0
6,2,41.0,9.64,111.6,0,10.0
14,7,31.6,10.75,168.6,1,11.0
2,0,32.4,8.0,107.2,0,12.0
1,0,41.9,8.77,135.3,0,10.0
2,0,21.6,7.81,129.9,0,8.0
19,8,32.6,7.58,132.8,2,13.0
12,4,36.7,9.05,131.6,1,12.0
